case_id,category,friction_coefficient,friction_classification,target_wheel_speed_rad_s,actual_wheel_speed_rad_s,wheel_surface_speed_m_s,actual_wheel_speed_rpm,timestep_s,exit_position_m,exit_velocity_vector_m_s,exit_speed_m_s,elevation_deg,spin_vector_rad_s,spin_rpm,contact_duration_s,sampled_bilateral_duration_s,contact_travel_m,contact_arc_deg_per_wheel,first_contact_position_m,release_position_m,maximum_compression_position_world_m,maximum_compression_position_launcher_local_m,normal_impulse_n_s_per_wheel,tangential_impulse_n_s_per_wheel,mean_normal_force_n_per_wheel,mean_tangential_force_n_per_wheel,peak_normal_force_n_per_wheel,peak_tangential_force_n_per_wheel,maximum_diametral_compression_m,loading_duration_s,unloading_duration_s,near_coulomb_limit_fraction,mean_friction_utilization,mean_slip_velocity_m_s,mean_slip_ratio,wheel_energy_pre_j,wheel_energy_loss_j,postrelease_wheel_energy_fraction,motor_work_during_contact_j,ball_mechanical_energy_gain_j,contact_dissipation_j,energy_residual_fraction,wheel_droop_percent,recovery_time_s,peak_event_current_a,peak_event_torque_nm,estimated_peak_bus_voltage_v,successful_and_clear,secondary_checks_passed
sym_mu_0p6_w200,friction_speed_matrix,0.6,REUSED_BOUNDED_SENSITIVITY_ASSUMPTION,200.0,199.56158,19.956158000000002,1905.672714493723,0.001,"[0.0440668, 0.0, 0.361227]","[6.57787, 0.0, 2.13919]",6.91697242968338,18.015050637657414,"[0.0, -0.0484691, 0.0]",0.46284581113292306,0.013999999999999901,0.0129999999999999,0.06101990276819523,26.564913497942587,"[-0.0272511, 0.0, 0.338484]","[0.0309111, 0.0, 0.356939]","[0.000806664, 0.0, 0.347102]","[-0.00023315816710412884, 0.0, -0.0029991245519331786]",0.2068113100000009,0.12408668556429639,15.908562307692497,9.545129658792103,27.1557,16.29342895129964,0.00799958,0.008999999999999897,0.0040000000000000036,1.0,0.9999995499456519,15.565652394048918,0.7815700349859882,268.8638441900499,3.9292209593552343,0.9853858335947253,2.8920000000000528,1.1490099762721866,3.839512381175175,-0.0019948455916713025,0.7479295363366054,0.28600000000000003,16.017129032258065,0.496531,7.682715122975558,True,True
sym_mu_0p6_w240,friction_speed_matrix,0.6,REUSED_BOUNDED_SENSITIVITY_ASSUMPTION,240.0,239.56,23.956000000000003,2287.629490025667,0.001,"[0.0440957, 0.0, 0.36115]","[6.58155, 0.0, 2.12935]",6.917436795880393,17.928116777740673,"[0.0, -0.039711, 0.0]",0.37921211670733534,0.013999999999999901,0.0129999999999999,0.0610231869840473,26.564805016314992,"[-0.0272511, 0.0, 0.338484]","[0.0309326, 0.0, 0.356882]","[0.000812344, 0.0, 0.347086]","[-0.00023329303531128122, 0.0, -0.003016102308279858]",0.20680984999999646,0.1240858525788439,15.90844999999985,9.545065582988066,27.1557,16.293398757343176,0.00799958,0.008999999999999453,0.004000000000000448,1.0,0.9999996089597487,19.565337662164687,0.8181295663263504,387.44239902526715,4.71457951505073,0.987831534372821,4.086000000000013,1.14915249594039,4.832097123230624,-0.0015493796416413447,0.6223910502588136,0.28500000000000014,18.598774193548387,0.576562,9.198054008458266,True,True
sym_mu_0p6_w280,friction_speed_matrix,0.6,REUSED_BOUNDED_SENSITIVITY_ASSUMPTION,280.0,279.9224874371859,27.99224874371859,2673.0628534924267,0.001,"[0.0441153, 0.0, 0.361098]","[6.58404, 0.0, 2.12265]",6.91774715815055,17.868970653347283,"[0.0, -0.0335934, 0.0]",0.32079333991579667,0.013999999999999901,0.0129999999999999,0.06102536361128871,26.564683389996333,"[-0.0272511, 0.0, 0.338484]","[0.0309472, 0.0, 0.356843]","[0.000816212, 0.0, 0.347076]","[-0.00023307850568734145, 0.0, -0.00302682216840211]",0.20680891999999113,0.12408522760407703,15.9083784615379,9.545017508005998,27.1557,16.29339488002451,0.00799958,0.008999999999998565,0.004000000000001336,1.0,0.9999995424202697,23.57950810648371,0.8442852451251592,528.998101921206,6.4414566244199705,0.9878232897225415,5.33400000000006,1.149247453352687,5.828256954252704,0.00023164348994989076,0.6171306396287862,0.28800000000000026,20.0,0.62,10.68023279071269,True,True
sym_mu_0p6_w300,friction_speed_matrix,0.6,REUSED_BOUNDED_SENSITIVITY_ASSUMPTION,300.0,299.94001005025126,29.994001005025126,2864.216113831815,0.001,"[0.0441229, 0.0, 0.361077]","[6.585, 0.0, 2.12005]",6.917863615488527,17.8460357763908,"[0.0, -0.0311922, 0.0]",0.2978635689546611,0.013999999999999901,0.0129999999999999,0.06102598843935262,26.564709284365744,"[-0.0272511, 0.0, 0.338484]","[0.0309529, 0.0, 0.356827]","[0.00081771, 0.0, 0.347072]","[-0.0002330389267147081, 0.0, -0.0030310932850599595]",0.20680861000000858,0.12408515594293962,15.908354615385397,9.545011995610812,27.1557,16.293425571737703,0.00799958,0.009000000000000341,0.0039999999999995595,1.0,1.0000001458342853,25.579527669820234,0.8546959138518043,607.3616129168471,7.1270600899505325,0.9882655407612561,5.880000000000109,1.1492822401710596,6.324619521621068,0.00026943202622533343,0.5907881545894378,0.4469999999999992,20.0,0.62,11.388207829006722,True,True
sym_mu_0p9_w080,friction_speed_matrix,0.9,REUSED_BOUNDED_SENSITIVITY_ASSUMPTION,80.0,79.99680599999999,7.9996806,763.9132263878033,0.001,"[0.0414278, 0.0, 0.362254]","[7.59787, 0.0, 2.77075]",8.087316248261843,20.03562686818822,"[0.0, -0.0839076, 0.0]",0.801258558178651,0.012000000000000122,0.01100000000000012,0.05650086907508592,24.68289151763214,"[-0.0272511, 0.0, 0.338484]","[0.0262321, 0.0, 0.356702]","[-0.00127239, 0.0, 0.346812]","[-0.002286015710684003, 0.0, -0.0025605570648992992]",0.17856555000000046,0.16029184061001678,16.233231818181682,14.571985510001365,27.0546,24.3490762393268,0.0079595,0.008000000000000007,0.0030000000000001137,1.0,0.9962343058852928,3.2926373948441716,0.4138545201494709,43.203987448050626,2.3775669536050614,0.9449688074170493,0.477800000000002,1.6588389405269783,0.9396948943848058,-0.0015315166964294902,2.8708721195693703,0.30600000000000005,8.87058064516129,0.274988,3.1752608910420435,True,True
sym_mu_0p9_w120,friction_speed_matrix,0.9,REUSED_BOUNDED_SENSITIVITY_ASSUMPTION,120.0,119.918365,11.9918365,1145.136033434888,0.001,"[0.0420155, 0.0, 0.361523]","[7.79453, 0.0, 2.68707]",8.244697878382203,19.021013985286466,"[0.0, -0.13047, 0.0]",1.245896725511975,0.012000000000000122,0.01100000000000012,0.05652182196072593,24.682662049269318,"[-0.0272511, 0.0, 0.338435]","[0.0264265, 0.0, 0.356139]","[-0.00123965, 0.0, 0.346638]","[-0.002314761679218141, 0.0, -0.002735261320408536]",0.17851245000000046,0.16066121134779215,16.22840454545441,14.605564667980945,27.0507,24.34559779679349,0.00795846,0.008000000000000007,0.0030000000000001137,1.0,0.9999995332608468,7.290222250960318,0.61102082601314,97.08450788248689,3.6111383847961775,0.9628041748002969,0.9935999999999865,1.9933143290582496,2.2234954955582538,-0.003541744286466326,1.8824180933420773,0.31099999999999994,11.534032258064517,0.357555,4.691071826341879,True,True
sym_mu_0p9_w160,friction_speed_matrix,0.9,REUSED_BOUNDED_SENSITIVITY_ASSUMPTION,160.0,159.69977500000002,15.969977500000002,1525.0205161148097,0.001,"[0.0421397, 0.0, 0.361328]","[7.80943, 0.0, 2.6472]",8.245899875992917,18.72536401072842,"[0.0, -0.0964808, 0.0]",0.9213237740076323,0.012000000000000122,0.01100000000000012,0.05656031143487454,24.69613343420835,"[-0.0272511, 0.0, 0.338484]","[0.0265208, 0.0, 0.356024]","[-0.00120682, 0.0, 0.346646]","[-0.002281175409331132, 0.0, -0.0027389723007476235]",0.17853443000000058,0.16068094589295198,16.2304027272726,14.60735871754093,27.0552,24.349669437422044,0.00795966,0.008000000000000007,0.0030000000000001137,1.0,1.0000002506041457,11.278120998434124,0.7085986235057123,172.18176084251695,4.532062408141371,0.9736786150521103,1.7019999999999982,1.7334278891782018,3.50592975208445,-0.0018203301649926233,1.3298547227133057,0.31700000000000017,14.248806451612904,0.441713,6.203927585371457,True,True
sym_mu_0p9_w200,friction_speed_matrix,0.9,REUSED_BOUNDED_SENSITIVITY_ASSUMPTION,200.0,199.56158,19.956158000000002,1905.672714493723,0.001,"[0.0421903, 0.0, 0.361194]","[7.81719, 0.0, 2.62654]",8.24664609812377,18.572112470201134,"[0.0, -0.0756542, 0.0]",0.7224443937397722,0.012000000000000122,0.01100000000000012,0.05656492780866957,24.696055476651207,"[-0.0272511, 0.0, 0.338484]","[0.0265559, 0.0, 0.355931]","[-0.00119727, 0.0, 0.346621]","[-0.002280751848385767, 0.0, -0.0027657309086360285]",0.17853235000000045,0.16067909286327273,16.230213636363498,14.60719026029736,27.0553,24.34976201044388,0.00795968,0.008000000000000007,0.0030000000000001137,1.0,1.000000276391466,15.272197254466182,0.7671551984545727,268.8638441900499,5.440985601290436,0.9797630446827785,2.5919999999999845,1.73370855408109,4.789430629278327,-0.002004355769337972,1.0215292943661782,0.31800000000000006,16.914322580645162,0.524344,7.717705671362655,True,True
sym_mu_0p9_w240,friction_speed_matrix,0.9,REUSED_BOUNDED_SENSITIVITY_ASSUMPTION,240.0,239.56,23.956000000000003,2287.629490025667,0.001,"[0.0422213, 0.0, 0.361111]","[7.82193, 0.0, 2.61382]",8.247099121345638,18.477855383438733,"[0.0, -0.062053, 0.0]",0.5925625010208828,0.012000000000000122,0.01100000000000012,0.05656792622997595,24.696065963802265,"[-0.0272511, 0.0, 0.338484]","[0.0265775, 0.0, 0.355874]","[-0.00119137, 0.0, 0.346605]","[-0.0022806799842163463, 0.0, -0.0027827839094142397]",0.17853104999999778,0.16067808613483037,16.230095454545076,14.607098739529873,27.0553,24.349810883876877,0.00795968,0.008000000000000007,0.0030000000000001137,1.0,1.0000004642123663,19.27188822242561,0.8061603408974479,387.44239902526715,6.5320367772493455,0.983140624790465,3.650000000000091,1.733878026885702,6.074729785244059,-0.0015103589007400486,0.8503088996493597,0.3179999999999996,19.496000000000002,0.604376,9.233045814909879,True,True
sym_mu_0p9_w280,friction_speed_matrix,0.9,REUSED_BOUNDED_SENSITIVITY_ASSUMPTION,280.0,279.9224874371859,27.99224874371859,2673.0628534924267,0.001,"[0.0422424, 0.0, 0.361055]","[7.82515, 0.0, 2.60517]",8.247416762320187,18.413770979398635,"[0.0, -0.0525191, 0.0]",0.5015204623042536,0.011999999999999234,0.010999999999999233,0.05656984521138449,24.695809481227986,"[-0.0272511, 0.0, 0.338484]","[0.0265921, 0.0, 0.355835]","[-0.00118736, 0.0, 0.346594]","[-0.0022806740383835714, 0.0, -0.0027944920290176047]",0.17853054999999216,0.16067738287064362,16.230050000000418,14.607034806423167,27.0553,24.349751775623997,0.00795968,0.007999999999999119,0.0030000000000001137,1.0,0.9999998412074688,23.286152777983315,0.8340578764997999,528.998101921206,8.610470958739143,0.9837230588777771,4.6740000000002055,1.7339981141769187,7.364665387957694,0.00026364136589675685,0.8136136035505148,0.34999999999999964,20.0,0.62,10.68023279071269,True,True
sym_mu_0p9_w300,friction_speed_matrix,0.9,REUSED_BOUNDED_SENSITIVITY_ASSUMPTION,300.0,299.94001005025126,29.994001005025126,2864.216113831815,0.001,"[0.0422505, 0.0, 0.361033]","[7.82638, 0.0, 2.60182]",8.24752636957288,18.388990873124495,"[0.0, -0.0487729, 0.0]",0.46574688743560216,0.011999999999999234,0.010999999999999233,0.05657057678192791,24.695842150019818,"[-0.0272511, 0.0, 0.338484]","[0.0265977, 0.0, 0.35582]","[-0.0011858, 0.0, 0.34659]","[-0.00228057619846845, 0.0, -0.0027987843509243403]",0.17853027000000202,0.16067727201734425,16.230024545455862,14.607024728850496,27.0553,24.349768377594565,0.00795968,0.007999999999999119,0.0030000000000001137,1.0,1.0000000179575366,25.28625615264855,0.845160152858388,607.3616129168471,9.439809912864007,0.9844576777456688,5.139999999999873,1.7340380323843667,8.007368407728846,0.00031417810443436873,0.7728245557712997,0.6070000000000011,20.0,0.62,11.388207829006722,True,True
mu_1p2_w080,friction_speed_matrix,1.2,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,80.0,79.99680599999999,7.9996806,763.9132263878033,0.001,"[0.0394635, 0.0, 0.36185]","[7.52829, 0.0, 2.73029]",8.008098014397676,19.934223266802665,"[0.0, -0.777559, 0.0]",7.425141503735463,0.010999999999999788,0.009999999999999787,0.054669830076651965,23.906103739664992,"[-0.0272511, 0.0, 0.338484]","[0.024407, 0.0, 0.356379]","[0.00149244, 0.0, 0.347938]","[0.0006971893194282085, 0.0, -0.00244809072676546]",0.160180189999998,0.1921213881928174,16.01801900000014,19.21213881928215,27.0864,32.503657084686886,0.00799624,0.007000000000000117,0.0029999999999996696,1.0,0.9996584913702216,3.161857444888315,0.39654270010126624,43.203987448050626,2.33103863844169,0.9460457523453227,0.4538000000000011,1.6216454294580605,0.992475865708116,-0.002906687431245401,3.183384596630017,0.3030000000000004,9.273838709677419,0.287489,3.1909879555581724,True,True
mu_1p2_w120,friction_speed_matrix,1.2,DIAGNOSTIC_ONLY_NOT_PHYSICAL_CALIBRATION,120.0,119.918365,11.9918365,1145.136033434888,0.001,"[0.0433252, 0.0, 0.362388]","[8.84571, 0.0, 3.10833]",9.375942661567422,19.361172571005298,"[0.0, -0.170893, 0.0]",1.631907941388196,0.010999999999999788,0.009999999999999787,0.05577686955190296,24.37059476689958,"[-0.0272511, 0.0, 0.338435]","[0.0256338, 0.0, 0.356162]","[0.00153766, 0.0, 0.347715]","[0.0006634117277785132, 0.0, -0.002673108332081931]",0.16010467999999797,0.19212562794837987,16.010468000000138,19.212562794838398,27.0902,32.50823927593066,0.00799658,0.007000000000000117,0.0029999999999996696,1.0,0.9999999781672366,6.995910472301495,0.5865385455480996,97.08450788248689,4.365867053680361,0.9550302396447753,0.9545999999999992,2.5718707244668044,2.4749448317776124,-0.00410954097203494,2.2693479851897513,0.3360000000000003,12.307709677419355,0.381539,4.721245245696718,True,True
