case_id,category,friction_coefficient,target_wheel_speed_rad_s,timestep_s,time_s,time_from_first_contact_s,contact_id,side,ball_x_m,ball_y_m,ball_z_m,ball_vx_m_s,ball_vy_m_s,ball_vz_m_s,ball_speed_m_s,ball_wx_rad_s,ball_wy_rad_s,ball_wz_rad_s,compression_m,compression_rate_m_s,normal_force_n,tangential_force_n,tangential_force_x_n,tangential_force_y_n,tangential_force_z_n,wheel_speed_rad_s,wheel_speed_droop_rad_s,wheel_speed_droop_percent,applied_motor_torque_nm,motor_mechanical_power_w,wheel_rotational_energy_j,wheel_surface_speed_at_contact_m_s,ball_surface_speed_at_contact_m_s,relative_tangential_velocity_x_m_s,relative_tangential_velocity_y_m_s,relative_tangential_velocity_z_m_s,slip_velocity_m_s,slip_ratio,friction_utilization,near_coulomb_limit,ball_contact_power_w,wheel_contact_power_w,contact_x_m,contact_y_m,contact_z_m,wheel_x_m,wheel_y_m,wheel_z_m,wheel_axis_x,wheel_axis_y,wheel_axis_z
sym_mu_0p9_w080,friction_speed_matrix,0.9,80.0,0.001,2.02,0.0,1,right,-0.0272511,0.0,0.338484,2.81908,0.0,0.85946,2.9471823048464443,0.0,1.97746e-15,0.0,0.000659581,0.657059,1.87,1.6829978511228112,1.52331,0.375572,0.60906,-79.9987,-0.0018940000000071677,-0.0023675945262204194,-0.160067,12.8051519129,21.60301663137625,7.999870338896251,2.868736196892067,-4.646440248591726,-1.1455779554348684,-1.8577649603411617,5.133521840177839,0.6417006304737328,0.9999987231864594,True,3.5890939289615,-13.457476662298404,-0.0204662,-0.0315241,0.340954,7.78295e-17,-0.129,0.35,-0.34202,0.0,0.939693
sym_mu_0p9_w080,friction_speed_matrix,0.9,80.0,0.001,2.021,0.0009999999999998899,0,left,-0.024393,0.0,0.33935,2.85808,0.0,0.865739,2.9863230405502015,0.0,-0.0176016,0.0,0.00129323,0.601416,5.1218,4.609620103360363,4.18953,-0.929252,1.68313,79.9738,0.023005999999995197,0.028758648189022944,0.161312,12.900733625600001,21.589570627885657,7.997378671809936,2.9205358911931136,-4.616577362369694,1.0239730622378198,-1.8546917759126984,5.079487076326823,0.6351439996497319,1.0000000224227512,True,10.350844636815612,-36.845678770454406,-0.0183836,0.0310552,0.341537,7.72515e-17,0.129,0.35,-0.34202,6.93889e-18,0.939693
sym_mu_0p9_w080,friction_speed_matrix,0.9,80.0,0.001,2.021,0.0009999999999998899,1,right,-0.024393,0.0,0.33935,2.85808,0.0,0.865739,2.9863230405502015,0.0,-0.0176016,0.0,0.00129323,0.601416,5.1218,4.609620103360363,4.18953,0.929252,1.68313,-79.9738,0.023005999999995197,0.028758648189022944,-0.161312,12.900733625600001,21.589570627885657,7.997378671809936,2.9205358911931136,-4.616577362369694,-1.0239730622378198,-1.8546917759126984,5.079487076326823,0.6351439996497319,1.0000000224227512,True,10.350844636815612,-36.845678770454406,-0.0183836,-0.0310552,0.341537,7.72515e-17,-0.129,0.35,-0.34202,-6.93889e-18,0.939693
sym_mu_0p9_w080,friction_speed_matrix,0.9,80.0,0.001,2.022,0.0019999999999997797,0,left,-0.0214239,0.0,0.340252,2.96907,0.0,0.901794,3.103000013428295,0.0,-0.0627749,0.0,0.00188304,0.554531,8.98115,8.083039819343957,7.37487,-1.44579,2.97599,79.9057,0.09110599999999636,0.11388704694034454,0.164713,13.161507564099999,21.5528179969066,7.990570863126093,3.048418913385074,-4.511758155367082,0.8844993156529476,-1.8206306527460547,4.944997135047748,0.6188540493229732,1.0000005962295049,True,19.60001832648736,-64.55104626815363,-0.0161908,0.0306146,0.342156,7.64304e-17,0.129,0.35,-0.34202,-3.46945e-18,0.939693
sym_mu_0p9_w080,friction_speed_matrix,0.9,80.0,0.001,2.022,0.0019999999999997797,1,right,-0.0214239,0.0,0.340252,2.96907,0.0,0.901794,3.103000013428295,0.0,-0.0627749,0.0,0.00188304,0.554531,8.98115,8.083039819343957,7.37487,1.44579,2.97599,-79.9057,0.09110599999999636,0.11388704694034454,-0.164713,13.161507564099999,21.5528179969066,7.990570863126093,3.048418913385074,-4.511758155367082,-0.8844993156529476,-1.8206306527460547,4.944997135047748,0.6188540493229732,1.0000005962295049,True,19.60001832648736,-64.55104626815363,-0.0161908,-0.0306146,0.342156,7.64304e-17,-0.129,0.35,-0.34202,3.46945e-18,0.939693
sym_mu_0p9_w080,friction_speed_matrix,0.9,80.0,0.001,2.023,0.0030000000000001137,0,left,-0.0182526,0.0,0.341227,3.17129,0.0,0.975657,3.317979331724205,0.0,-0.135293,0.0,0.00243539,0.511467,13.1855,11.866985529206648,10.8666,-1.83048,4.4036,79.7868,0.2100059999999928,0.26251798103038365,0.170658,13.6162557144,21.488724360083143,7.978684773705355,3.2740225581396603,-4.3107775233431465,0.7261514391929166,-1.7469114818976652,4.707631941219312,0.5900260600260632,1.000002993962783,True,32.01388092262882,-94.623174984791,-0.0138196,0.0301983,0.342841,7.53731e-17,0.129,0.35,-0.34202,0.0,0.939693
sym_mu_0p9_w080,friction_speed_matrix,0.9,80.0,0.001,2.023,0.0030000000000001137,1,right,-0.0182526,0.0,0.341227,3.17129,0.0,0.975657,3.317979331724205,0.0,-0.135293,0.0,0.00243539,0.511467,13.1855,11.866985529206648,10.8666,1.83048,4.4036,-79.7868,0.2100059999999928,0.26251798103038365,-0.170658,13.6162557144,21.488724360083143,7.978684773705355,3.2740225581396603,-4.3107775233431465,-0.7261514391929166,-1.7469114818976652,4.707631941219312,0.5900260600260632,1.000002993962783,True,32.01388092262882,-94.623174984791,-0.0138196,-0.0301983,0.342841,7.53731e-17,-0.129,0.35,-0.34202,0.0,0.939693
sym_mu_0p9_w080,friction_speed_matrix,0.9,80.0,0.001,2.024,0.0040000000000000036,0,left,-0.0147726,0.0,0.342321,3.48006,0.0,1.0937,3.647875723431378,0.0,-0.229727,0.0,0.00294802,0.462582,17.5239,15.771515345346495,14.4899,-2.00057,5.89756,79.6129,0.3839059999999961,0.4799016600737736,0.179356,14.279051292399998,21.395154577063852,7.961290301990276,3.614775839355628,-3.9960682967576147,0.5517251249411537,-1.6264532719725118,4.349518673572137,0.5463333842360683,1.0000003389242054,True,48.77012552826301,-125.47463049243532,-0.011188,0.0298089,0.343626,7.40882e-17,0.129,0.35,-0.34202,2.08167e-17,0.939693
sym_mu_0p9_w080,friction_speed_matrix,0.9,80.0,0.001,2.024,0.0040000000000000036,1,right,-0.0147726,0.0,0.342321,3.48006,0.0,1.0937,3.647875723431378,0.0,-0.229727,0.0,0.00294802,0.462582,17.5239,15.771515345346495,14.4899,2.00057,5.89756,-79.6129,0.3839059999999961,0.4799016600737736,-0.179356,14.279051292399998,21.395154577063852,7.961290301990276,3.614775839355628,-3.9960682967576147,-0.5517251249411537,-1.6264532719725118,4.349518673572137,0.5463333842360683,1.0000003389242054,True,48.77012552826301,-125.47463049243532,-0.011188,-0.0298089,0.343626,7.40882e-17,-0.129,0.35,-0.34202,-2.08167e-17,0.939693
sym_mu_0p9_w080,friction_speed_matrix,0.9,80.0,0.001,2.025,0.004999999999999893,0,left,-0.010865,0.0,0.343582,3.90763,0.0,1.26103,4.1060648896236405,0.0,-0.335913,0.0,0.00340494,0.392765,21.6869,19.518209831388223,17.9824,-1.86685,7.35586,79.3825,0.6143059999999991,0.7679131589328694,0.190876,15.152214069999998,21.271498468534535,7.938249531341478,4.084427789338864,-3.5532870136174175,0.36888779734010746,-1.4535067884336486,3.8567614383302633,0.48584532687000487,0.9999999913613092,True,71.0274060499978,-154.82221959724944,-0.00820296,0.0294592,0.344551,7.25864e-17,0.129,0.35,-0.34202,6.93889e-18,0.939693
sym_mu_0p9_w080,friction_speed_matrix,0.9,80.0,0.001,2.025,0.004999999999999893,1,right,-0.010865,0.0,0.343582,3.90763,0.0,1.26103,4.1060648896236405,0.0,-0.335913,0.0,0.00340494,0.392765,21.6869,19.518209831388223,17.9824,1.86685,7.35586,-79.3825,0.6143059999999991,0.7679131589328694,-0.190876,15.152214069999998,21.271498468534535,7.938249531341478,4.084427789338864,-3.5532870136174175,-0.36888779734010746,-1.4535067884336486,3.8567614383302633,0.48584532687000487,0.9999999913613092,True,71.0274060499978,-154.82221959724944,-0.00820296,-0.0294592,0.344551,7.25864e-17,-0.129,0.35,-0.34202,-6.93889e-18,0.939693
sym_mu_0p9_w080,friction_speed_matrix,0.9,80.0,0.001,2.026,0.005999999999999783,0,left,-0.00640451,0.0,0.345062,4.46045,0.0,1.4804,4.699701944006662,0.0,-0.438429,0.0,0.00376998,0.280167,25.144,22.62953707751221,20.8877,-1.34843,8.60126,79.0984,0.8984059999999943,1.1230523378645823,0.205079,16.221420773600002,21.119514876952756,7.9098412575026975,4.689416503222721,-2.975102934506456,0.19206049224874028,-1.2251042723345087,3.2231979743236407,0.4074921189178545,0.9999972194608924,True,98.85803298173417,-178.84173021610877,-0.00476641,0.029178,0.345659,7.08804e-17,0.129,0.35,-0.34202,2.77556e-17,0.939693
sym_mu_0p9_w080,friction_speed_matrix,0.9,80.0,0.001,2.026,0.005999999999999783,1,right,-0.00640451,0.0,0.345062,4.46045,0.0,1.4804,4.699701944006662,0.0,-0.438429,0.0,0.00376998,0.280167,25.144,22.62953707751221,20.8877,1.34843,8.60126,-79.0984,0.8984059999999943,1.1230523378645823,-0.205079,16.221420773600002,21.119514876952756,7.9098412575026975,4.689416503222721,-2.975102934506456,-0.19206049224874028,-1.2251042723345087,3.2231979743236407,0.4074921189178545,0.9999972194608924,True,98.85803298173417,-178.84173021610877,-0.00476641,-0.029178,0.345659,7.08804e-17,-0.129,0.35,-0.34202,-2.77556e-17,0.939693
sym_mu_0p9_w080,friction_speed_matrix,0.9,80.0,0.001,2.027,0.007000000000000117,0,left,-0.00127239,0.0,0.346812,5.13212,0.0,1.74951,5.422125130841227,0.0,-0.516136,0.0,0.00397975,0.0960525,27.0546,24.3490762393268,22.4778,-0.430993,9.35095,78.7706,1.2262059999999906,1.5328186977864975,0.221472,17.4454823232,20.944830386290544,7.877062188438503,5.420131890510894,-2.270426022293607,0.043533521331943506,-0.9445117377111562,2.45943731631072,0.3122277389050629,0.9999973813993758,True,129.11997383421084,-191.60345596613124,-0.000789199,0.0290157,0.346988,6.8984e-17,0.129,0.35,-0.34202,0.0,0.939693
sym_mu_0p9_w080,friction_speed_matrix,0.9,80.0,0.001,2.027,0.007000000000000117,1,right,-0.00127239,0.0,0.346812,5.13212,0.0,1.74951,5.422125130841227,0.0,-0.516136,0.0,0.00397975,0.0960525,27.0546,24.3490762393268,22.4778,0.430993,9.35095,-78.7706,1.2262059999999906,1.5328186977864975,-0.221472,17.4454823232,20.944830386290544,7.877062188438503,5.420131890510894,-2.270426022293607,-0.043533521331943506,-0.9445117377111562,2.45943731631072,0.3122277389050629,0.9999973813993758,True,129.11997383421084,-191.60345596613124,-0.000789199,-0.0290157,0.346988,6.8984e-17,-0.129,0.35,-0.34202,0.0,0.939693
sym_mu_0p9_w080,friction_speed_matrix,0.9,80.0,0.001,2.028,0.008000000000000007,0,left,0.0046193,0.0,0.348868,5.89169,0.0,2.0565,6.240288719770905,0.0,-0.54298,0.0,0.00393943,-0.19115,26.1801,23.562073559760165,21.6846,0.720843,9.18857,78.4198,1.5770059999999972,1.9713362055980053,0.239008,18.7429595584,20.758692771494896,7.841985179901291,6.236813264625362,-1.4792452585158917,-0.049173104643844334,-0.6268131346115716,1.6073205140181737,0.20496347253214336,0.9999993022588474,True,151.65896358194084,-184.5263494666738,0.00378274,0.0290469,0.348564,6.69122e-17,0.129,0.35,-0.34202,5.55112e-17,0.939693
sym_mu_0p9_w080,friction_speed_matrix,0.9,80.0,0.001,2.028,0.008000000000000007,1,right,0.0046193,0.0,0.348868,5.89169,0.0,2.0565,6.240288719770905,0.0,-0.54298,0.0,0.00393943,-0.19115,26.1801,23.562073559760165,21.6846,-0.720843,9.18857,-78.4198,1.5770059999999972,1.9713362055980053,-0.239008,18.7429595584,20.758692771494896,7.841985179901291,6.236813264625362,-1.4792452585158917,0.049173104643844334,-0.6268131346115716,1.6073205140181737,0.20496347253214336,0.9999993022588474,True,151.65896358194084,-184.5263494666738,0.00378274,-0.0290469,0.348564,6.69122e-17,-0.129,0.35,-0.34202,-5.55112e-17,0.939693
sym_mu_0p9_w080,friction_speed_matrix,0.9,80.0,0.001,2.029,0.008999999999999897,0,left,0.0112847,0.0,0.351241,6.66542,0.0,2.37301,7.07523852859393,0.0,-0.491484,0.0,0.00352941,-0.602678,20.6303,18.567220654144766,16.9188,1.57806,7.48369,78.0836,1.9132059999999882,2.391602984749152,0.255822,19.9755027192,20.58108170309753,7.808360674719428,7.049347132464018,-0.6931904344329208,-0.06465570145020594,-0.3066158438597802,0.7607276870373293,0.09742476285711071,0.9999973423203715,True,142.96165961944033,-144.65270943658874,0.00892571,0.0293635,0.350383,6.46795e-17,0.129,0.35,-0.34202,5.55112e-17,0.939693
sym_mu_0p9_w080,friction_speed_matrix,0.9,80.0,0.001,2.029,0.008999999999999897,1,right,0.0112847,0.0,0.351241,6.66542,0.0,2.37301,7.07523852859393,0.0,-0.491484,0.0,0.00352941,-0.602678,20.6303,18.567220654144766,16.9188,-1.57806,7.48369,-78.0836,1.9132059999999882,2.391602984749152,-0.255822,19.9755027192,20.58108170309753,7.808360674719428,7.049347132464018,-0.6931904344329208,0.06465570145020594,-0.3066158438597802,0.7607276870373293,0.09742476285711071,0.9999973423203715,True,142.96165961944033,-144.65270943658874,0.00892571,-0.0293635,0.350383,6.46795e-17,-0.129,0.35,-0.34202,-5.55112e-17,0.939693
sym_mu_0p9_w080,friction_speed_matrix,0.9,80.0,0.001,2.03,0.009999999999999787,0,left,0.0185905,0.0,0.353883,7.30577,0.0,2.64199,7.768808560712511,0.0,-0.34294,0.0,0.00263763,-1.12022,11.1873,9.651564599504061,8.22332,1.36842,4.86386,77.824,2.1728059999999942,2.7161159409289346,0.2688,20.919091199999997,20.444459741996937,7.782399321558519,7.6876024599594315,-0.0821426162646425,-0.013669886408260501,-0.04858563677124242,0.09640974692261234,0.012388177853524114,0.9585834532117331,True,85.45755715191764,-73.85587058735523,0.0144764,0.0300451,0.352386,6.22992e-17,0.129,0.35,-0.34202,0.0,0.939693
sym_mu_0p9_w080,friction_speed_matrix,0.9,80.0,0.001,2.03,0.009999999999999787,1,right,0.0185905,0.0,0.353883,7.30577,0.0,2.64199,7.768808560712511,0.0,-0.34294,0.0,0.00263763,-1.12022,11.1873,9.651564599504061,8.22332,-1.36842,4.86386,-77.824,2.1728059999999942,2.7161159409289346,-0.2688,20.919091199999997,20.444459741996937,7.782399321558519,7.6876024599594315,-0.0821426162646425,0.013669886408260501,-0.04858563677124242,0.09640974692261234,0.012388177853524114,0.9585834532117331,True,85.45755715191764,-73.85587058735523,0.0144764,-0.0300451,0.352386,6.22992e-17,-0.129,0.35,-0.34202,0.0,0.939693
sym_mu_0p9_w080,friction_speed_matrix,0.9,80.0,0.001,2.031,0.01100000000000012,0,left,0.0262321,0.0,0.356702,7.64161,0.0,2.81894,8.144975513511381,0.0,0.0226268,0.0,0.00121648,-1.66518,2.2259,2.002246323440001,-1.69612,-0.40322,-0.984673,77.7002,2.296605999999997,2.8708721195693703,0.274988,21.3666225976,20.37946665557587,7.7700220610338775,7.97286341102474,0.17444038353406788,0.04146933544630049,0.10127102872088777,0.20592468149315507,0.025828196330117223,0.9994690404580422,True,-12.030348196399718,15.324570222186315,0.020126,0.0311122,0.35448,5.97827e-17,0.129,0.35,-0.34202,2.77556e-17,0.939693
sym_mu_0p9_w080,friction_speed_matrix,0.9,80.0,0.001,2.031,0.01100000000000012,1,right,0.0262321,0.0,0.356702,7.64161,0.0,2.81894,8.144975513511381,0.0,0.0226268,0.0,0.00121648,-1.66518,2.2259,2.002246323440001,-1.69612,0.40322,-0.984673,-77.7002,2.296605999999997,2.8708721195693703,-0.274988,21.3666225976,20.37946665557587,7.7700220610338775,7.97286341102474,0.17444038353406788,-0.04146933544630049,0.10127102872088777,0.20592468149315507,0.025828196330117223,0.9994690404580422,True,-12.030348196399718,15.324570222186315,0.020126,-0.0311122,0.35448,5.97827e-17,-0.129,0.35,-0.34202,-2.77556e-17,0.939693
