time_s,phase,compression_m,compression_rate_m_s,force_n,elastic_force_n,damping_force_n,axis,repeat,solver_timestep_s
118.87200000000007,preconditioning_unload,0.01016,-0.0033333333333333335,70.34404425749632,70.36006239811607,-0.016018140619749488,z,2,0.00025
118.94820000000007,preconditioning_unload,0.009906,-0.0033333333333333335,66.89324868274831,66.90866991313774,-0.015421230389435436,z,2,0.00025
119.02440000000007,preconditioning_unload,0.009651999999999999,-0.0033333333333333335,63.52866953987692,63.543501464505574,-0.014831924628651905,z,2,0.00025
119.10060000000007,preconditioning_unload,0.009398,-0.0033333333333333335,60.25033667097658,60.26458699373991,-0.014250322763331269,z,2,0.00025
119.17680000000007,preconditioning_unload,0.009144,-0.0033333333333333335,57.05828072367701,57.07195725190161,-0.013676528224600304,z,2,0.00025
119.25300000000007,preconditioning_unload,0.00889,-0.0033333333333333335,53.95253319555432,53.9656438442795,-0.013110648725181306,z,2,0.00025
119.32920000000007,preconditioning_unload,0.008636,-0.0033333333333333335,50.933126482311515,50.9456792788747,-0.012552796563184643,z,2,0.00025
119.40540000000007,preconditioning_unload,0.008381999999999999,-0.0033333333333333335,48.00009393016699,48.01209701912403,-0.012003088957037278,z,2,0.00025
119.48160000000007,preconditioning_unload,0.008128,-0.0033333333333333335,45.15346989295529,45.16493154137094,-0.011461648415647119,z,2,0.00025
119.55780000000007,preconditioning_unload,0.007873999999999999,-0.0033333333333333335,42.39328979452206,42.40421839767086,-0.010928603148798288,z,2,0.00025
119.63400000000007,preconditioning_unload,0.00762,-0.0033333333333333335,39.719590197088394,39.72999428461196,-0.01040408752356825,z,2,0.00025
119.71020000000007,preconditioning_unload,0.007365999999999999,-0.0033333333333333335,37.132408876370114,37.14229711894367,-0.009888242573552475,z,2,0.00025
119.78640000000007,preconditioning_unload,0.007111999999999999,-0.0033333333333333335,34.63178490437149,34.64116612094065,-0.009381216569160244,z,2,0.00025
119.86260000000007,preconditioning_unload,0.0068579999999999995,-0.0033333333333333335,32.21775874093507,32.22664190659363,-0.008883165658559733,z,2,0.00025
119.93880000000007,preconditioning_unload,0.006604,-0.0033333333333333335,29.890372335325953,29.89876658991707,-0.00839425459111709,z,2,0.00025
120.01500000000007,preconditioning_unload,0.00635,-0.0033333333333333335,27.649669239372084,27.65758389690947,-0.007914657537384073,z,2,0.00025
