time_s,phase,compression_m,compression_rate_m_s,force_n,elastic_force_n,damping_force_n
11.68836569379078,precompression_to_25_4mm,0.022294552312643757,0.0033333333333333335,357.2718255987275,357.21975774527505,0.05206785345245635
11.68861569379078,precompression_to_25_4mm,0.02229538564597709,0.0033333333333333335,357.29185712700877,357.2397863542142,0.05207077279459327
11.68886569379078,precompression_to_25_4mm,0.02229621897931042,0.0033333333333333335,357.3118890296521,357.25981533746085,0.052073692191243026
11.689115693790779,precompression_to_25_4mm,0.022297052312643752,0.0033333333333333335,357.3319213066506,357.27984469500814,0.05207661164246247
11.689365693790778,precompression_to_25_4mm,0.022297885645977084,0.0033333333333333335,357.3519539579972,357.299874426849,0.052079531148194746
11.689615693790778,precompression_to_25_4mm,0.022298718979310416,0.0033333333333333335,357.3719869836849,357.3199045329764,0.05208245070849671
11.689865693790777,precompression_to_25_4mm,0.022299552312643748,0.0033333333333333335,357.3920203837069,357.33993501338347,0.052085370323425195
11.690115693790776,precompression_to_25_4mm,0.02230038564597708,0.0033333333333333335,357.4120541580559,357.3599658680631,0.05208828999280968
11.690365693790776,precompression_to_25_4mm,0.02230121897931041,0.0033333333333333335,357.4320883067252,357.37999709700836,0.052091209716820686
11.690615693790775,precompression_to_25_4mm,0.022302052312643744,0.0033333333333333335,357.45212282970755,357.4000287002122,0.05209412949534453
11.690865693790775,precompression_to_25_4mm,0.022302885645977075,0.0033333333333333335,357.47215772699616,357.4200606776677,0.05209704932843806
11.691115693790774,precompression_to_25_4mm,0.022303718979310407,0.0033333333333333335,357.4921929985839,357.44009302936786,0.05209996921604443
11.691365693790774,precompression_to_25_4mm,0.02230455231264374,0.0033333333333333335,357.51222864446385,357.4601257553056,0.05210288915822048
11.691615693790773,precompression_to_25_4mm,0.02230538564597707,0.0033333333333333335,357.532264664629,357.48015885547403,0.05210580915496621
11.691865693790772,precompression_to_25_4mm,0.022306218979310403,0.0033333333333333335,357.55230105907236,357.50019232986614,0.05210872920622478
11.692115693790772,precompression_to_25_4mm,0.022307052312643735,0.0033333333333333335,357.5723378277869,357.52022617847484,0.05211164931205303
11.692365693790771,precompression_to_25_4mm,0.022307885645977066,0.0033333333333333335,357.59237497076566,357.54026040129327,0.05211456947239412
11.69261569379077,precompression_to_25_4mm,0.0223087189793104,0.0033333333333333335,357.6124124880017,357.5602949983144,0.052117489687304897
11.69286569379077,precompression_to_25_4mm,0.02230955231264373,0.0033333333333333335,357.632450379488,357.5803299695312,0.05212040995678535
11.69311569379077,precompression_to_25_4mm,0.022310385645977062,0.0033333333333333335,357.6524886452175,357.6003653149367,0.052123330280778646
11.693365693790769,precompression_to_25_4mm,0.022311218979310394,0.0033333333333333335,357.67252728518326,357.620401034524,0.05212625065928478
